exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,ticker,status,code,message,traceId
UPCOM,Bông Việt Nam,228.0,3767.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,1978.0,24.0,172.0,0.001,https://bongvietnam.com.vn/,3.7,-0.331,0.107,0.309,5.0,5.0,CT,BVN,,,,
HOSE,Sợi Thế Kỷ,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2012.0,998.0,1048.0,0.153,http://www.theky.vn,4.0,-0.008,-0.037,-0.179,81.8,84.4,CT,STK,,,,
HOSE,Thuốc lá Cát Lợi,229.0,3785.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2003.0,313.0,1000.0,0.024,http://www.catloi.com.vn,4.0,-0.053,-0.044,0.229,26.2,26.2,CT,CLC,,,,
UPCOM,May Đáp Cầu,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2015.0,2080.0,879.0,0.053,http://www.dagarco.vn,3.4,-0.017,-0.042,1.874,6.8,6.8,CT,DCG,,,,
HOSE,Dệt sợi DAMSAN,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2006.0,679.0,2933.0,0.003,http://damsanjsc.vn/en/,3.4,-0.033,0.031,-0.324,50.8,43.8,CT,ADS,,,,
UPCOM,Đại Châu,221.0,3726.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2000.0,33.0,121.0,0.007,http://daichau.com/,3.4,-0.017,-0.042,-0.548,60.3,60.3,CT,DCS,,,,
UPCOM,Dệt may 7,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2010.0,473.0,131.0,0.0,http://www.detmay7.com,4.1,-0.103,-0.129,2.055,15.4,15.4,CT,DM7,,,,
HOSE,Bóng đèn Điện Quang,221.0,3726.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2005.0,1085.0,361.0,0.008,https://dienquang.com/,3.5,-0.009,-0.048,-0.326,27.6,34.4,CT,DQC,,,,
UPCOM,Diêm Thống Nhất,228.0,3767.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,1956.0,375.0,0.0,0.0,http://www.diemthongnhat.com.vn,3.8,,,,2.2,2.2,CT,DTN,,,,
UPCOM,May Đức Giang,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2005.0,471.0,508.0,0.001,http://www.mayducgiang.com.vn,3.3,-0.255,0.029,0.223,9.0,9.0,CT,MGG,,,,
HOSE,Everpia,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,1360.0,52.0,0.703,http://www.everpia.vn,4.0,0.039,0.063,0.09,42.0,42.0,CT,EVE,,,,
UPCOM,Tập đoàn Quốc tế FBA,221.0,3726.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2003.0,31.0,0.0,0.01,http://www.uslight.vn,3.7,-0.017,-0.042,0.286,3.4,3.4,CT,FBA,,,,
UPCOM,Phát triển Đức Quân,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2006.0,279.0,6098.0,0.003,http://www.fortex.com.vn,3.4,-0.017,-0.109,-0.481,50.0,50.0,CT,FTM,,,,
UPCOM,Đầu tư Dệt may Vĩnh Phúc,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2010.0,250.0,110.0,0.001,http://www.ghome.vn,3.6,-0.184,-0.417,-0.451,14.4,14.4,CT,G20,,,,
UPCOM,May10,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2004.0,6935.0,1223.0,0.0,http://www.garco10.com.vn,3.8,0.021,-0.004,0.123,30.2,30.2,CT,M10,,,,
HOSE,Gỗ Đức Thành,221.0,3726.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2000.0,1223.0,2148.0,0.217,http://www.goducthanh.com,3.8,-0.032,-0.153,-0.104,21.3,21.7,CT,GDT,,,,
HOSE,XNK Bình Thạnh,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2000.0,1992.0,0.0,0.025,http://www.gilimex.com,4.1,0.004,0.006,-0.468,70.0,70.0,CT,GIL,,,,
HNX,KT Điện Toàn Cầu,223.0,3743.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,1996.0,81.0,239.0,0.038,http://www.toancau.vn,3.9,-0.046,0.083,0.277,8.9,9.2,CT,GLT,,,,
HOSE,Garmex Sài Gòn,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2003.0,4118.0,0.0,0.08,http://www.garmex.vn,3.7,-0.021,-0.128,-0.306,33.0,33.0,CT,GMC,,,,
UPCOM,Dệt may 29/3,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,3701.0,381.0,0.0,http://www.hachiba.com.vn,3.4,-0.017,-0.042,0.346,5.2,5.2,CT,HCB,,,,
UPCOM,Dệt may Hoàng Thị Loan,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2013.0,893.0,650.0,0.0,http://www.halotexco.com.vn,3.7,-0.017,-0.042,0.297,5.5,5.5,CT,HLT,,,,
UPCOM,HANOSIMEX,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2008.0,3067.0,216.0,0.0,http://www.hanosimex.com.vn,3.4,-0.017,0.001,-0.286,20.5,20.5,CT,HSM,,,,
UPCOM,Dệt May Huế,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2005.0,4926.0,0.0,0.001,http://www.huegatex.com.vn,3.8,0.042,0.044,0.321,15.2,15.2,CT,HDM,,,,
UPCOM,Công ty Cổ phần Hòa Việt,229.0,3785.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2012.0,264.0,441.0,0.0,http://www.hoavietjsc.com,3.8,-0.017,0.093,0.275,12.9,12.9,CT,HJC,,,,
UPCOM,Dệt may Hòa Thọ,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,9807.0,2825.0,0.0,http://www.hoatho.com.vn,4.0,0.037,0.075,0.165,30.0,30.0,CT,HTG,,,,
UPCOM,May Hữu Nghị,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2002.0,2661.0,0.0,0.023,http://www.hugamex.vn,4.0,0.042,-0.018,0.266,23.8,23.8,CT,HNI,,,,
UPCOM,May Hưng Yên,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2005.0,2074.0,861.0,0.0,http://hugaco.vn,3.9,-0.02,-0.032,0.594,19.5,19.5,CT,HUG,,,,
HOSE,MIRAE,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2007.0,306.0,0.0,0.626,http://www.miraejsc.com,3.7,-0.099,-0.155,-0.416,56.9,56.9,CT,KMR,,,,
HNX,Đầu tư DNA,219.0,3722.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2003.0,149.0,523.0,0.256,http://www.hangermetal.com,3.4,-0.033,-0.026,-0.165,12.0,12.0,CT,KSD,,,,
UPCOM,Giày da và may mặc XK (Legamex),226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2006.0,585.0,437.0,0.002,http://www.legamex.com.vn,3.5,-0.017,-0.44,-0.444,7.4,7.4,CT,LGM,,,,
HOSE,Bột giặt LIX,228.0,3767.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2003.0,1098.0,174.0,0.085,http://www.lixco.com,4.1,-0.012,-0.039,0.202,32.4,32.4,CT,LIX,,,,
UPCOM,Tập đoàn MPT,226.0,3763.0,Hàng cá nhân & Gia dụng,Personal & Household Goods,2008.0,6.0,2255.0,0.006,http://mptgroup.com.vn,3.9,-0.16,-0.292,-0.5,17.1,17.1,CT,MPT,,,,
