exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,ticker,status,code,message,traceId
UPCOM,Viglacera Thăng long,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,360.0,417.0,0.002,http://www.viglacerathanglong.com.vn,3.5,-0.017,-0.46,0.017,7.0,7.0,CT,TLT,,,,
HNX,Thương mại Xi măng,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,97.0,411.0,0.072,http://www.tmx.com.vn,3.7,0.059,0.004,0.244,6.0,6.0,CT,TMX,,,,
HNX,Công ty Thống Nhất,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,44.0,398.0,0.173,http://www.bauxeo.com.vn,4.1,-0.009,-0.185,0.082,8.2,8.2,CT,BAX,,,,
UPCOM,XNK và XD Công trình,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1997.0,205.0,0.0,0.0,http://www.tranimexco.com.vn,3.4,-0.16,-0.185,-0.148,5.8,5.8,CT,TNM,,,,
HOSE,ĐT Phát triển CN và Vận tải,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,88.0,4023.0,0.004,http://www.tracodi.com.vn,3.9,-0.026,-0.06,-0.479,244.4,244.4,CT,TCD,,,,
UPCOM,Xây dựng Trung Đô,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2013.0,705.0,530.0,0.0,http://www.trungdo.vn,4.0,-0.017,-0.08,0.049,30.0,30.0,CT,TDF,,,,
HOSE,XD và PT Trường Thành,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2008.0,138.0,8256.0,0.003,http://www.truongthanhgroup.com.vn,3.8,-0.012,-0.049,-0.102,157.5,157.5,CT,TTA,,,,
HOSE,Tập đoàn Tiến Bộ,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2008.0,69.0,335.0,0.0,http://www.tienbo.vn,3.4,0.017,-0.368,-0.502,101.5,101.5,CT,TTB,,,,
HNX,Gạch men Thanh Thanh,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,321.0,0.0,0.098,http://www.thanhthanhceramic.com,4.0,-0.009,-0.027,0.098,5.9,6.0,CT,TTC,,,,
HOSE,Xây lắp Huế,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2011.0,1622.0,998.0,0.013,http://www.xaylaphue.com.vn,3.9,-0.003,-0.042,-0.353,22.9,22.9,CT,HUB,,,,
UPCOM,CTCP RedstarCera,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,420.0,209.0,0.0,https://redstarcera.com/,3.5,0.133,0.108,0.131,11.0,11.0,CT,TRT,,,,
HNX,Xây dựng Tiến Trung,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,7.0,1173.0,0.129,http://www.ttzholdings.com.vn,3.6,-0.017,-0.042,-0.437,7.6,7.6,CT,TTZ,,,,
UPCOM,Gạch ngói Đồng Nai,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,518.0,290.0,0.003,http://www.tuildonai.com.vn,3.6,-0.056,-0.009,0.074,9.0,9.0,CT,GND,,,,
HNX,Tư vấn XD điện 3,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,467.0,0.0,0.003,http://www.pecc3.com.vn,3.8,-0.093,-0.173,-0.131,9.5,9.5,CT,TV3,,,,
UPCOM,Sứ Viglacera Thanh Trì,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2008.0,335.0,339.0,0.0,http://www.viglacerathanhtri.vn,3.3,-0.017,0.104,0.144,6.3,6.3,CT,TVA,,,,
UPCOM,XD Giao thông Vận tải,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1959.0,125.0,129.0,0.0,http://www.tricc-jsc.com.vn,3.0,-0.017,-0.042,1.129,2.0,2.0,CT,TVG,,,,
HNX,Thạch cao Xi măng,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,58.0,1116.0,0.008,http://www.thachcaoximang.com.vn,3.4,-0.017,-0.042,-0.289,7.0,7.0,CT,TXM,,,,
HOSE,Xây dựng và Phát triển đô thị Bà Rịa - Vũng Tàu,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1995.0,232.0,1201.0,0.122,http://www.udec.com.vn,3.2,-0.019,-0.089,-0.459,34.7,35.0,CT,UDC,,,,
UPCOM,Becamex UDJ,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,16.0,676.0,0.052,http://www.becamexudj.com.vn,4.1,-0.035,-0.069,-0.052,16.5,16.5,CT,UDJ,,,,
HOSE,Phát triển Nhà và Đô thị IDICO,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2000.0,99.0,572.0,0.128,http://www.idico-udico.com.vn/welcome/vn,4.0,-0.03,-0.069,-0.05,8.0,8.0,CT,UIC,,,,
UPCOM,Công trình đô thị Nam Định,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,206.0,205.0,0.0,http://www.congtrinhdothinamdinh.vn,3.5,-0.017,-0.042,0.296,1.8,1.8,CT,UMC,,,,
UPCOM,Khảo sát và Xây dựng - USCO,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,296.0,313.0,0.0,http://www.usco.vn,3.2,-0.017,0.538,1.081,5.5,5.5,CT,USC,,,,
HNX,VINACONEX 12,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1996.0,244.0,520.0,0.0,http://www.vinaconex12.com.vn,3.6,0.001,-0.132,-0.198,11.6,5.8,CT,V12,,,,
UPCOM,Vinaconex 15,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1978.0,520.0,0.0,0.002,http://www.vinaconex15.com,3.5,-0.017,-0.209,-0.42,10.0,10.0,CT,V15,,,,
HNX,Xây dựng số 1,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,121.0,0.0,0.026,http://www.vinaconex1.com.vn,3.3,0.022,-0.112,-0.366,12.0,12.0,CT,VC1,,,,
HNX,Đầu tư và Xây dựng VINA2,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,295.0,0.0,0.001,http://www.vina2.com.vn,3.4,0.03,0.129,-0.554,47.2,47.2,CT,VC2,,,,
UPCOM,Xây dựng Số 5,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,1012.0,0.0,0.011,http://www.vina5.vn,3.4,-0.017,-0.042,-0.464,5.0,5.0,CT,VC5,,,,
HNX,Visicons,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2000.0,261.0,815.0,0.104,http://www.visicons.vn,3.4,-0.017,-0.067,-0.046,8.8,8.8,CT,VC6,,,,
HNX,BGI Group,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,107.0,0.0,0.001,http://www.bgi.vn,3.4,-0.002,-0.057,-0.42,48.0,48.0,CT,VC7,,,,
HNX,Xây dựng số 9,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,217.0,834.0,0.026,http://www.vinaconex-9.com.vn,2.9,-0.04,-0.147,-0.536,11.7,12.0,CT,VC9,,,,
HNX,Vinaconex 25,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,465.0,478.0,0.0,http://www.vinaconex25.com.vn,3.1,-0.032,-0.108,-0.258,12.0,12.0,CT,VCC,,,,
UPCOM,XD CN và đô thị Việt Nam,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,309.0,213.0,0.0,http://www.vcc.com.vn,3.7,-0.017,-0.202,0.95,1.8,1.8,CT,CCV,,,,
HOSE,VINACONEX,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,6845.0,7864.0,0.064,http://www.vinaconex.com.vn,3.3,-0.007,0.017,-0.171,485.9,485.9,CT,VCG,,,,
UPCOM,Viglacera Hà Nội,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2008.0,468.0,378.0,0.0,http://www.viglacerahanoi.com.vn,3.3,-0.017,-0.042,0.364,5.6,5.6,CT,VIH,,,,
HNX,VICOSTONE,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,682.0,4400.0,0.031,http://www.vicostone.com,4.1,-0.001,-0.032,-0.255,160.0,160.0,CT,VCS,,,,
UPCOM,Xi măng Yên Bình,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2012.0,348.0,668.0,0.001,http://www.ximangyenbinh.com,3.3,-0.017,-0.042,-0.293,26.5,26.5,CT,VCX,,,,
HNX,VNECO 1,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,38.0,0.0,0.257,http://www.vneco1.com.vn,3.8,-0.178,-0.114,-0.343,5.9,6.0,CT,VE1,,,,
HNX,Xây dựng Điện VNECO 2,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,35.0,276.0,0.007,http://www.vneco2.com.vn,3.7,-0.017,-0.042,-0.101,2.1,2.2,CT,VE2,,,,
HNX,Xây dựng điện VNECO 3,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1988.0,85.0,0.0,0.002,http://www.vneco3.com.vn,3.3,-0.19,-0.019,-0.032,1.3,1.3,CT,VE3,,,,
HNX,Xây dựng điện VNECO4,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1989.0,108.0,115.0,0.001,http://www.vneco4.com.vn,3.4,0.042,0.058,0.752,1.0,1.0,CT,VE4,,,,
HNX,Xây dựng Điện Vneco 8,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,96.0,0.0,0.008,http://www.vneco8.com.vn,3.4,-0.017,-0.132,-0.16,1.8,1.8,CT,VE8,,,,
UPCOM,VNECO 9,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,6.0,0.0,0.002,http://www.vneco9.com,3.8,0.045,-0.042,-0.471,12.0,12.5,CT,VE9,,,,
HOSE,Tổng Công ty Viglacera,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,7629.0,4286.0,0.05,http://www.viglacera.com.vn,4.0,0.016,-0.033,-0.128,448.4,448.4,CT,VGC,,,,
UPCOM,Kinh doanh nhà Thành Đạt,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,75.0,0.0,0.0,http://www.thanhdathouse.com.vn,3.6,-0.017,-0.142,0.036,7.5,7.5,CT,VHH,,,,
HNX,Viglacera Hạ Long,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,2116.0,470.0,0.026,http://www.viglacerahalong.vn,3.4,-0.038,-0.063,0.296,25.0,25.0,CT,VHL,,,,
HNX,Tập đoàn MBG,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,31.0,9038.0,0.012,http://www.maxxbau.com,4.4,0.004,0.0,-0.353,120.2,120.2,CT,MBG,,,,
UPCOM,XD Công nghiệp Việt Nam,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2011.0,133.0,1840.0,0.0,http://www.vinaincon.com.vn,3.5,-0.017,-0.042,-0.173,55.0,55.0,CT,VVN,,,,
HNX,Viglacera Tiên Sơn,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,695.0,685.0,0.003,http://www.viglaceratienson.com,3.3,0.004,0.006,0.262,50.0,50.0,CT,VIT,,,,
UPCOM,Đầu tư nước và môi trường VN - Viwaseen,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2013.0,316.0,221.0,0.0,http://www.viwaseen.com.vn,3.4,-0.017,-0.042,-0.032,58.0,58.0,CT,VIW,,,,
HNX,VIMECO,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2002.0,548.0,0.0,0.005,http://www.vimeco.com,3.3,-0.005,-0.076,-0.337,21.6,21.6,CT,VMC,,,,
UPCOM,Vinaceglass JSC,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,42.0,0.0,0.002,http://www.vinaceglass.com,3.4,-0.124,-0.209,-0.335,9.5,9.5,CT,CGV,,,,
HOSE,Xây dựng điện Việt Nam,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1988.0,177.0,0.0,0.064,http://www.vneco.vn,3.2,-0.019,-0.036,-0.16,81.9,90.4,CT,VNE,,,,
UPCOM,XD Điện VNECO 12,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2015.0,70.0,106.0,0.0,http://www.vneco12.com.vn,3.1,-0.176,0.118,-0.529,1.2,1.2,CT,E12,,,,
UPCOM,V- Power,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,94.0,0.0,0.004,http://www.v-power.vn,3.5,-0.099,-0.339,-0.137,5.6,5.6,CT,VPC,,,,
HOSE,Đầu tư và Xây dựng Cấp thoát nước,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1975.0,180.0,394.0,0.008,http://www.waseco.com.vn,3.8,0.037,-0.001,0.169,13.2,13.2,CT,VSI,,,,
UPCOM,Gạch men VITALY,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,374.0,0.0,0.002,http://www.vitaly.com.vn,3.3,-0.017,-0.065,-0.112,8.0,8.0,CT,VTA,,,,
UPCOM,Gạch Ngói Từ Sơn,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,94.0,0.0,0.022,http://www.vtsc.vn,3.7,-0.017,-0.042,0.433,2.0,2.0,CT,VTS,,,,
HNX,Năng lượng và Môi trường VICEM,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,256.0,0.0,0.005,http://www.vtvxm.vn,3.4,-0.078,-0.064,-0.22,31.2,31.2,CT,VTV,,,,
HNX,Xi măng La Hiên,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,1994.0,548.0,543.0,0.027,http://www.ximanglahien.com.vn,4.1,-0.024,-0.021,0.079,12.0,12.0,CT,CLH,,,,
UPCOM,VIWASEEN.3,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2013.0,,0.0,0.013,http://www.viwaseen3.com.vn,3.4,-0.017,-0.042,0.165,2.0,2.0,CT,VW3,,,,
UPCOM,VLXD Bến Tre,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,1978.0,111.0,198.0,0.0,http://www.vlxdbentre.com,3.4,0.113,0.146,-0.379,4.0,4.0,CT,VXB,,,,
UPCOM,Thành An 77,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2008.0,47.0,183.0,0.0,http://www.thanhan77.vn,3.5,-0.017,-0.042,0.286,1.3,1.3,CT,X77,,,,
UPCOM,Bê tông Xuân Mai,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,3340.0,1035.0,0.0,http://www.xmcc.com.vn,3.3,-0.017,-0.07,-0.234,67.4,67.4,CT,XMC,,,,
UPCOM,Xuân Mai - Đạo Tú,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2015.0,255.0,488.0,0.001,http://www.betongdaotu.com.vn,3.8,-0.085,-0.084,-0.523,4.0,4.0,CT,XMD,,,,
UPCOM,Xi măng Quán Triều VVMI,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,349.0,626.0,0.0,http://ximangquantrieu.com/,3.9,0.009,-0.017,0.162,25.0,25.0,CT,CQT,,,,
UPCOM,Xi măng và Khoáng sản Yên Bái,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,331.0,254.0,0.0,http://ybcmjsc.com.vn,3.1,0.407,0.573,-0.305,11.8,11.8,CT,YBC,,,,
